sub_id,name,type,bus1,bus2,W1,W2,latitude,longitude,gic
177078586,T647,GY-D,3037,3038,0.05,0.1,40.452659774871485,-88.90439407046385,{'i_k': -19.206105697723384}
102601566,T648,GY-D,91,92,0.05,0.1,41.895369226802416,-88.0468060124857,{'i_k': -119.60886481347015}
71870004,T649,GY-D,6135,6136,0.05,0.1,41.79965485373665,-88.058750908478,{'i_k': 33.02965957839265}
229431907,T650,GY-D,4039,4040,0.05,0.1,41.82717640616631,-87.72635587999308,{'i_k': -34.07804508489692}
229431908,T651,GY-D,4041,4042,0.05,0.1,41.829189106531615,-87.72693706822695,{'i_k': -33.62253554438108}
52008692,T652,GY-D,5381,5382,0.05,0.1,41.62485225132341,-87.93263066866656,{'i_k': -68.80305005008435}
24886742,T653,GY-D,4127,4128,0.05,0.1,42.05030997477601,-87.7565031429398,{'i_k': -55.440507286742395}
82993806,T654,GY-D,6549,6550,0.05,0.1,36.8383935268207,-76.0753978970981,{'i_k': -3.4012736375219674}
26320534,T655,GY-D,4169,4170,0.05,0.1,42.05054050725444,-87.89690885819218,{'i_k': -167.10655777083116}
70683794,T656,GY-D,6085,6086,0.05,0.1,41.97955016293734,-87.99574239218268,{'i_k': 165.36195769339278}
95131944,T657,GY-GY,7002,7001,0.04,0.06,39.74100467326879,-74.9627410549539,"{'i_w1': 165.8800201038168, 'i_w2': -179.89782773413575}"
95645155,T658,GY-D,7063,7064,0.05,0.1,40.568470114025615,-75.16213553611456,{'i_k': -216.41314067422985}
165784118,T659,GY-D,2025,2026,0.05,0.1,32.40478169531047,-93.86462570666822,{'i_k': 2.3421298496097895}
104296608,T660,GY-D,221,222,0.05,0.1,41.569657899952375,-87.56766555077326,{'i_k': 0.0}
103533968,T661,GY-D,165,166,0.05,0.1,41.6368630977037,-87.66649390190061,{'i_k': 0.0}
771993777,T662,GY-D,6281,6282,0.05,0.1,41.68593669071316,-88.4759531534718,{'i_k': -22.816733603350784}
103571684,T663,GY-D,173,174,0.05,0.1,41.24444614932767,-88.66511262558176,{'i_k': 174.64108565455726}
153209366,T664,GY-D,1479,1480,0.05,0.1,39.94246585092705,-87.50095459994724,{'i_k': -64.56954690587976}
186690215,T665,GY-D,3715,3716,0.05,0.1,30.17381163774735,-90.96602208075312,{'i_k': 0.19880497806937994}
89528666,T666,GY-GY,6778,6777,0.04,0.06,40.98329749122246,-85.341333355812,"{'i_w1': 147.3026774936, 'i_w2': 43.3616665998106}"
186029225,T667,GY-D,3605,3606,0.05,0.1,31.486464429912804,-87.91181336568565,{'i_k': 2.135285213139975}
185149204,T668,GY-D,3531,3532,0.05,0.1,34.053041375305035,-81.20934154597857,{'i_k': 0.0}
185130617,T669,GY-D,3527,3528,0.05,0.1,34.10381734781337,-80.98328238385213,{'i_k': -6.614541233903748}
139730003,T670,GY-D,1213,1214,0.05,0.1,41.55415832299723,-72.59689404713727,{'i_k': -101.0091570815411}
155747584,T671,GY-D,1519,1520,0.05,0.1,37.6367081306481,-84.62631472240737,{'i_k': -20.467740556890963}
108122192,T672,Auto,496,495,0.04,0.06,36.79525589320839,-83.75578641393354,"{'i_s': -34.47568314900684, 'i_c': -34.47568296996766}"
174698342,T673,GY-D,2831,2832,0.05,0.1,48.35119138929954,-102.07589466097772,{'i_k': 0.0}
59986162,T674,GY-D,5735,5736,0.05,0.1,46.87601390123209,-98.68395119999994,{'i_k': -41.257669974168635}
58755531,T675,GY-D,5691,5692,0.05,0.1,47.28659160931213,-101.33358741190742,{'i_k': 3.282038764280031}
59433500,T676,Auto,5722,5721,0.04,0.06,47.07607079761306,-101.19931380618404,"{'i_s': -38.23487146410083, 'i_c': -46.13530921910377}"
894414279,T677,GY-D,6767,6768,0.05,0.1,48.34025844748536,-103.3057046670184,{'i_k': -5.4138698896334585}
139884254,T678,Auto,1226,1225,0.04,0.06,46.9175149096213,-96.87408792571462,"{'i_s': -69.32437628257703, 'i_c': -140.51333594911983}"
126100976,T679,GY-D,899,900,0.05,0.1,46.77362894407806,-96.87312832729704,{'i_k': 84.10741939827095}
125417221,T680,GY-D,879,880,0.05,0.1,46.8317696782841,-96.86026473179898,{'i_k': 20.31093045736803}
556868316,T681,GY-D,5589,5590,0.05,0.1,42.91920846987508,-82.7050843365489,{'i_k': -20.573402346838964}
772339362,T682,GY-D,6283,6284,0.05,0.1,29.794993688180625,-90.04310695302254,{'i_k': -0.3046284884321736}
37394042,T683,GY-D,4663,4664,0.05,0.1,27.85596760034301,-82.20130651019767,{'i_k': -1.1930292232074686}
224445354,T684,GY-D,4021,4022,0.05,0.1,27.73196167699288,-81.98839878982206,{'i_k': -2.2471609849684504}
381590862,T685,GY-D,4761,4762,0.05,0.1,27.82401812237971,-81.88789478361295,{'i_k': -1.5721063829449136}
685647610,T686,GY-D,6021,6022,0.05,0.1,29.624385652347247,-90.92157556746672,{'i_k': -0.28186558230684106}
1176845422,T687,GY-D,707,708,0.05,0.1,29.56071426183441,-90.78280265395892,{'i_k': -0.3850936838572626}
90776277,T688,GY-D,6849,6850,0.05,0.1,41.722103561059576,-83.77914364966463,{'i_k': -59.171606657277124}
189018171,T689,GY-D,3893,3894,0.05,0.1,30.35803724215221,-91.27148920351112,{'i_k': -0.2506664953722186}
106798637,T690,GY-D,435,436,0.05,0.1,39.44982735181895,-94.97661297359662,{'i_k': -67.52754056973491}
160286847,T691,GY-D,1707,1708,0.05,0.1,30.18516837675224,-84.39964076577284,{'i_k': -0.15363084050681453}
607473124,T692,GY-D,5763,5764,0.05,0.1,39.734751212868254,-94.7613841364387,{'i_k': 28.790438922415003}
104146297,T693,GY-D,211,212,0.05,0.1,39.991249515502325,-82.64816801066563,{'i_k': -46.240157851005215}
45842781,T694,GY-GY,5092,5091,0.04,0.06,38.963835912408456,-77.54914130196686,"{'i_w1': 148.72585157084194, 'i_w2': 20.136151187287762}"
650748713,T695,GY-D,5907,5908,0.05,0.1,47.7992964795665,-102.93030576576209,{'i_k': -10.222431683349129}
178495186,T696,GY-D,3113,3114,0.05,0.1,48.1440157979795,-103.732249755992,{'i_k': -3.7460463510391673}
708669864,T697,GY-D,6099,6100,0.05,0.1,27.705305012468216,-82.14675351932715,{'i_k': 1.8778305812930927}
189018154,T698,GY-D,3881,3882,0.05,0.1,30.41602277899089,-91.13926191662786,{'i_k': -0.4540057615490374}
189018144,T699,GY-D,3877,3878,0.05,0.1,30.3912507351402,-91.09862888699256,{'i_k': 0.19497632480386146}
189018165,T700,GY-D,3889,3890,0.05,0.1,30.45236028903458,-91.17782283113618,{'i_k': 0.22291942283921395}
189018172,T701,GY-D,3895,3896,0.05,0.1,30.459524347641786,-91.22416719616784,{'i_k': -0.4180917516448407}
172723853,T702,GY-D,2697,2698,0.05,0.1,30.381903058756453,-91.25508527281978,{'i_k': 0.040449601216497016}
165362662,T703,GY-D,1977,1978,0.05,0.1,30.454718555394276,-91.3132922779383,{'i_k': 0.0}
189018164,T704,GY-D,3887,3888,0.05,0.1,30.492604548601744,-91.1348496944726,{'i_k': -0.19642418320125285}
187434304,T705,GY-D,3819,3820,0.05,0.1,30.175060816868704,-92.07355254931409,{'i_k': -0.08494072436128396}
170046938,T706,GY-D,2287,2288,0.05,0.1,41.33624682382864,-93.90864658124536,{'i_k': 3.3709417813339875}
146967433,T707,GY-D,1387,1388,0.05,0.1,41.54172707203797,-93.52721403537288,{'i_k': 25.37963953077822}
246407246,T708,GY-D,4121,4122,0.05,0.1,40.242925942803424,-74.92550154843937,{'i_k': -113.15279661726854}
15665235,T709,GY-D,1549,1550,0.05,0.1,34.01907906332691,-86.32948613242324,{'i_k': -8.431378240943035}
540035344,T710,GY-D,5517,5518,0.05,0.1,39.68998483491863,-74.26129000050437,{'i_k': -6.641503089701053}
46549072,T711,GY-D,5147,5148,0.05,0.1,38.78434147423173,-77.58007046519528,{'i_k': -11.987617444157936}
170481578,T712,GY-D,2331,2332,0.05,0.1,41.71516998327887,-90.2789389403104,{'i_k': -91.84156064660621}
94761499,T713,GY-GY,6968,6967,0.04,0.06,40.405528192588655,-74.48528851634659,"{'i_w1': 514.8247274238506, 'i_w2': -4.066280436920137}"
323737001,T714,GY-D,4377,4378,0.05,0.1,33.997454718178254,-84.15899870515094,{'i_k': -12.57934656467644}
172236804,T715,GY-D,2627,2628,0.05,0.1,30.45310441754546,-84.39814192103601,{'i_k': 0.0}
28161833,T716,GY-D,4225,4226,0.05,0.1,39.20494799200088,-84.47776956447902,{'i_k': 41.1055883758995}
90238160,T717,GY-D,6825,6826,0.05,0.1,41.119702741672576,-81.22692737208295,{'i_k': 7.211674428235646}
168978641,T718,GY-D,2243,2244,0.05,0.1,30.875880869284284,-88.79468325130097,{'i_k': -1.1168309928428681}
171170605,T719,GY-D,2403,2404,0.05,0.1,33.24481717468592,-86.45905507776101,{'i_k': -34.83233501095706}
80760351,T720,GY-D,6345,6346,0.05,0.1,36.8099493999692,-76.25264329953214,{'i_k': 0.6652131086870999}
551489184,T721,GY-D,5575,5576,0.05,0.1,40.99928761488256,-75.03385360599358,{'i_k': -89.34462741821925}
621628370,T722,GY-GY,5820,5819,0.04,0.06,30.25672810297792,-91.16815165265376,"{'i_w1': 1.313096398616365, 'i_w2': 0.0}"
164475690,T723,Auto,1910,1909,0.04,0.06,33.28886515641022,-92.5919423151241,"{'i_s': -10.240579919808713, 'i_c': -5.94485816909725}"
185317032,T724,GY-D,3555,3556,0.05,0.1,32.69746098871213,-80.86387146857197,{'i_k': -21.92829296514156}
103078971,T725,GY-D,131,132,0.05,0.1,30.31883553292324,-81.9474481410946,{'i_k': 10.098667645256313}
128155566,T726,GY-D,951,952,0.05,0.1,27.249815517518527,-80.276120548123,{'i_k': 1.1290414505033939}
47431899,T727,GY-D,5169,5170,0.05,0.1,28.41648474067483,-81.2139276234708,{'i_k': 0.3731865127809965}
230720739,T728,GY-D,4071,4072,0.05,0.1,27.76373775043045,-80.56338059984303,{'i_k': -2.1149494604877805}
318169022,T729,GY-D,4347,4348,0.05,0.1,27.908555238244595,-81.83491480695534,{'i_k': -0.17910743493199027}
340385855,T730,GY-D,4529,4530,0.05,0.1,30.409898999674496,-91.02895749686024,{'i_k': -0.5233542232323743}
301011265,T731,GY-D,4301,4302,0.05,0.1,30.38910825127031,-91.03460914995668,{'i_k': -0.5492855411136516}
170166791,T732,GY-D,2303,2304,0.05,0.1,33.36682370071186,-82.07841474977435,{'i_k': -13.75700399068755}
230277868,T733,GY-D,4051,4052,0.05,0.1,27.22452540793719,-81.8090531749458,{'i_k': 0.35235156233605097}
170092175,T734,GY-D,2289,2290,0.05,0.1,26.001557334504117,-80.28698915405637,{'i_k': 0.0}
84790909,T735,GY-D,6597,6598,0.05,0.1,43.09810540080719,-70.7924210636123,{'i_k': -645.3547540519154}
185381112,T736,GY-D,3561,3562,0.05,0.1,32.24889442297082,-80.8422327038371,{'i_k': -6.897155371676346}
104909311,T737,GY-D,289,290,0.05,0.1,46.82772239689103,-95.01111419226882,{'i_k': -143.89881855688844}
107867418,T738,GY-D,481,482,0.05,0.1,27.85644976494072,-82.65917679608467,{'i_k': -0.7008407293607474}
187617959,T739,GY-D,3851,3852,0.05,0.1,31.71424340925042,-92.87202852756452,{'i_k': -2.893718366618771}
68798018,T740,GY-D,6037,6038,0.05,0.1,38.4901107834938,-75.82178115831834,{'i_k': -6.7855328307449465}
183785788,T741,GY-D,3409,3410,0.05,0.1,40.41630393478621,-75.92729598015568,{'i_k': -64.72354610204373}
53926430,T742,GY-D,5507,5508,0.05,0.1,39.24078081203,-77.28935935874051,{'i_k': 0.0}
98939040,T743,GY-GY,7328,7327,0.04,0.06,33.014571869605234,-89.68158010605373,"{'i_w1': -11.251047134825669, 'i_w2': -3.8141761780630117}"
175954899,T744,Auto,2948,2947,0.04,0.06,42.06961518381447,-80.04811185789814,"{'i_s': -46.00008931779436, 'i_c': -27.82937619019698}"
32248243,T745,GY-D,4361,4362,0.05,0.1,35.72493031852656,-78.81250340468965,{'i_k': -6.108962945433969}
179320471,T746,GY-D,3165,3166,0.05,0.1,41.06386840367665,-85.46727128206588,{'i_k': 28.723014653301433}
81528843,T747,GY-D,6397,6398,0.05,0.1,36.724670110142405,-76.62213050313127,{'i_k': -3.0581168464928994}
684629357,T748,GY-D,6019,6020,0.05,0.1,30.37038648545645,-83.18245179790956,{'i_k': 0.16111026721051094}
185036390,T749,GY-D,3521,3522,0.05,0.1,34.22878571482723,-80.64626123471031,{'i_k': -26.841360200009234}
145582607,T750,GY-D,1357,1358,0.05,0.1,28.04021984930321,-82.59133261538683,{'i_k': -2.172689350698138}
743724799,T751,GY-D,6181,6182,0.05,0.1,28.792514325753817,-81.38834222935246,{'i_k': 2.2552602090017224}
82574594,T752,GY-D,6529,6530,0.05,0.1,37.968438361076025,-78.40460543640586,{'i_k': -9.875105483058588}
91007067,T753,GY-D,6865,6866,0.05,0.1,42.36868027581245,-85.15841401029554,{'i_k': -71.10348710489941}
106952850,T754,GY-D,445,446,0.05,0.1,45.37491438606569,-93.89761317535404,{'i_k': 5.1653244156945695}
156725588,T755,GY-D,1553,1554,0.05,0.1,28.79251511673019,-81.32757445814875,{'i_k': -0.9549389268340784}
170166803,T756,GY-D,2307,2308,0.05,0.1,33.39494600058765,-82.10914559883203,{'i_k': -3.3528779049529964}
186832600,T757,GY-D,3739,3740,0.05,0.1,29.5874587292508,-90.43774697585069,{'i_k': 0.6039773818255985}
156357082,T758,GY-D,1535,1536,0.05,0.1,37.58943170745203,-97.10523249458318,{'i_k': -24.765160366128036}
87244162,T759,GY-D,6677,6678,0.05,0.1,28.1123276458639,-82.51052809172839,{'i_k': -0.7945622918685801}
186844767,T760,GY-D,3749,3750,0.05,0.1,30.371663486928657,-90.97623760135625,{'i_k': -0.7493053049759982}
166736653,T761,GY-D,2083,2084,0.05,0.1,38.85886827264608,-98.2190349839812,{'i_k': -0.8494230612507787}
138895633,T762,GY-D,1157,1158,0.05,0.1,44.118766112310944,-72.49891231343702,{'i_k': -102.92038836357445}
86576716,T763,GY-D,6649,6650,0.05,0.1,40.278334938084576,-75.32626390082379,{'i_k': 51.35587847589487}
186427715,T764,GY-D,3663,3664,0.05,0.1,33.65046966805579,-85.85837240337833,{'i_k': -4.975304284677549}
217507829,T765,GY-D,3993,3994,0.05,0.1,32.85002532260873,-80.0146298853791,{'i_k': -0.06742805433124023}
186670130,T766,GY-D,3705,3706,0.05,0.1,30.641592291175314,-90.5407314535719,{'i_k': -1.0421066542353574}
1099646974,T767,GY-D,541,542,0.05,0.1,39.19512833479519,-74.74083902847441,{'i_k': 0.0}
153230200,T768,GY-D,1485,1486,0.05,0.1,40.49973933120228,-86.07837168843777,{'i_k': 7.6715320288220585}
50320663,T769,GY-D,5305,5306,0.05,0.1,42.87855889486848,-71.38350321946537,{'i_k': -109.70605354490466}
381760442,T770,GY-D,4763,4764,0.05,0.1,28.05263870874143,-81.80614802430742,{'i_k': 0.295948153130947}
139623396,T771,Auto,1200,1199,0.04,0.06,42.078188403893634,-97.35456166716972,"{'i_s': -76.78011636448662, 'i_c': -76.78011617959712}"
159455390,T772,GY-D,1611,1612,0.05,0.1,35.709697249482105,-80.37554934658237,{'i_k': 106.04565428755173}
168726234,T773,GY-GY,2222,2221,0.04,0.06,47.364193127564974,-92.69075018913888,"{'i_w1': -91.46835293592099, 'i_w2': -37.01762575048046}"
176110934,T774,GY-D,2959,2960,0.05,0.1,44.42015889911747,-88.71913327498754,{'i_k': -16.48123823235711}
82568777,T775,GY-D,6527,6528,0.05,0.1,34.7956820311094,-86.52180164499018,{'i_k': -61.62019484120276}
223998652,T776,GY-D,4009,4010,0.05,0.1,27.83500523056382,-81.94094373733688,{'i_k': 2.377733018394698}
210640589,T777,GY-D,3969,3970,0.05,0.1,42.47397418441103,-82.9966479720314,{'i_k': -24.465230924481652}
90909120,T778,GY-D,6853,6854,0.05,0.1,42.43619871185161,-85.60836885292396,{'i_k': -55.92802636673112}
184390017,T779,GY-D,3427,3428,0.05,0.1,39.725065898971735,-87.43388668392527,{'i_k': -9.121105304612836}
1258708989,T780,GY-D,889,890,0.05,0.1,33.77902978337042,-84.43102724296821,{'i_k': 11.156609609205871}
149931759,T781,GY-D,1427,1428,0.05,0.1,38.007454842515074,-78.02686845822079,{'i_k': -62.105124798759654}
103045010,T782,GY-GY,126,125,0.04,0.06,26.03535774450635,-80.43962165369751,"{'i_w1': 0.0, 'i_w2': 0.0}"
186988273,T783,GY-D,3795,3796,0.05,0.1,34.464573071357805,-90.59942135997812,{'i_k': -4.498821547469776}
145185520,T784,GY-D,1353,1354,0.05,0.1,29.209552754869133,-81.08685838496828,{'i_k': -5.209429485653626}
104535666,T785,GY-D,255,256,0.05,0.1,43.48155492937747,-92.61210434846444,{'i_k': -16.981847667122214}
62344052,T786,GY-D,5829,5830,0.05,0.1,38.35943925095742,-76.96397726224293,{'i_k': 4.742244554686815}
176906115,T787,GY-D,3009,3010,0.05,0.1,33.83886730466713,-84.04814108936553,{'i_k': 3.608028599712976}
161069026,T788,GY-D,1759,1760,0.05,0.1,39.39432507790942,-87.51410334423005,{'i_k': -4.2400207471736895}
170166801,T789,GY-D,2305,2306,0.05,0.1,33.3994247176057,-82.05432825874308,{'i_k': -5.040679681046239}
187476766,T790,GY-D,3829,3830,0.05,0.1,30.696531467921037,-92.27025007992276,{'i_k': 0.00929148077175692}
139461233,T791,GY-GY,1182,1181,0.04,0.06,30.48760748645534,-90.89631103570758,"{'i_w1': 2.664754648787935, 'i_w2': -1.5950511523063684}"
162622728,T792,GY-D,1801,1802,0.05,0.1,36.30859721427134,-81.3675218088363,{'i_k': -82.09342941593519}
144460919,T793,GY-D,1321,1322,0.05,0.1,41.90673480433011,-70.62931117635769,{'i_k': -453.02058036443674}
123213038,T794,GY-D,849,850,0.05,0.1,42.977052977610285,-89.04262235831104,{'i_k': -281.9333564900927}
95201300,T795,GY-D,7023,7024,0.05,0.1,40.85602375691557,-74.16396369459689,{'i_k': -18.98292270823096}
95668163,T796,GY-D,7071,7072,0.05,0.1,40.7103304462069,-75.2558236450703,{'i_k': 117.82373343336776}
186519100,T797,GY-D,3673,3674,0.05,0.1,30.497401110324773,-88.92122745818,{'i_k': -0.3613743629476024}
1231274867,T798,GY-D,837,838,0.05,0.1,40.15059539376002,-75.52972426898752,{'i_k': 35.81278889181179}
95953892,T799,GY-GY,7136,7135,0.04,0.06,39.75281786199754,-76.26721535451428,"{'i_w1': -10.418502129526713, 'i_w2': 0.0}"
126670640,T800,GY-D,913,914,0.05,0.1,46.76823715063153,-96.74830975000272,{'i_k': -104.67598295089222}
172844534,T801,GY-D,2701,2702,0.05,0.1,44.08325822959963,-101.6863925191974,{'i_k': -9.415333103217124}
184696370,T802,GY-D,3463,3464,0.05,0.1,35.31957217210349,-78.60365191565998,{'i_k': -14.37620010741076}
606365604,T803,GY-D,5755,5756,0.05,0.1,33.79808720007244,-83.93462890059656,{'i_k': -20.986356668245854}
164668199,T804,Auto,1946,1945,0.04,0.06,39.28251765697386,-96.11703260816752,"{'i_s': -8.77677971672983, 'i_c': 20.164017025815163}"
170481600,T805,GY-D,2333,2334,0.05,0.1,41.82614903089248,-89.40889178088149,{'i_k': 0.0}
827956616,T806,GY-D,6537,6538,0.05,0.1,38.081152033356695,-76.84358127228285,{'i_k': 1.0689512606489249}
217365763,T807,GY-D,3989,3990,0.05,0.1,28.46821679169621,-80.76705726465562,{'i_k': 2.8553778149817677}
93153977,T808,GY-D,6929,6930,0.05,0.1,30.146529118023405,-81.52912126931814,{'i_k': -2.3431190953233227}
639816983,T809,GY-D,5859,5860,0.05,0.1,38.70028251406893,-76.82780079978157,{'i_k': 100.63816886630937}
137937089,T810,GY-D,1119,1120,0.05,0.1,44.81450134925519,-94.33809392481322,{'i_k': -28.837560436169905}
543804363,T811,GY-D,5535,5536,0.05,0.1,43.78161512670221,-70.20324875910991,{'i_k': -49.67350799902059}
159061003,T812,GY-D,1583,1584,0.05,0.1,30.795497018325783,-81.67249275279003,{'i_k': 1.5678239466300545}
109090481,T813,GY-D,523,524,0.05,0.1,40.17235267656277,-75.52085240943276,{'i_k': 28.03950030251701}
176106518,T814,GY-D,2957,2958,0.05,0.1,44.32166850642136,-88.20760280077783,{'i_k': -33.04673907242848}
177599080,T815,GY-D,3055,3056,0.05,0.1,42.44672988381466,-87.80538765528125,{'i_k': 28.684945291143062}
163762708,T816,GY-GY,1840,1839,0.04,0.06,32.61041574306407,-84.9156611486808,"{'i_w1': -80.14170802233745, 'i_w2': 8.264590532763403}"
526934997,T817,GY-GY,5432,5431,0.04,0.06,40.21279542655844,-75.34777183896865,"{'i_w1': -199.4442059458241, 'i_w2': 0.0}"
30062548,T818,GY-D,4299,4300,0.05,0.1,27.28623462096555,-82.5289518396984,{'i_k': 0.8536480782169766}
47427308,T819,GY-D,5165,5166,0.05,0.1,28.48375693923176,-81.45480192182143,{'i_k': -2.1085839117158414}
138262000,T820,Auto,1130,1129,0.04,0.06,44.803401960660445,-95.52943552590564,"{'i_s': -20.09398310414383, 'i_c': -26.262831176413055}"
140295802,T821,GY-D,1255,1256,0.05,0.1,41.39172550956521,-73.40217133039332,{'i_k': -426.6393208392925}
103201103,T822,GY-D,145,146,0.05,0.1,27.26011380078668,-80.41470057532746,{'i_k': 1.1243294864001674}
137943676,T823,GY-D,1121,1122,0.05,0.1,45.58453305297645,-96.01643352949428,{'i_k': -10.344735093956213}
24592259,T824,GY-D,4115,4116,0.05,0.1,39.574456994129605,-97.69440273148564,{'i_k': -3.1505250990852898}
363525978,T825,GY-GY,4624,4623,0.04,0.06,26.69278433378462,-80.37529909659335,"{'i_w1': -0.8191628531607861, 'i_w2': -0.10461432617776277}"
351452804,T826,GY-D,4589,4590,0.05,0.1,27.58111391031997,-81.49328976114381,{'i_k': -2.531167789688373}
81604002,T827,GY-D,6419,6420,0.05,0.1,36.84177726017781,-76.27335871255802,{'i_k': -4.313202152052063}
171002581,T828,GY-D,2395,2396,0.05,0.1,38.50030292849343,-90.87995275885989,{'i_k': 39.730928520673906}
164556152,T829,GY-GY,1924,1923,0.04,0.06,30.448087620894157,-92.13657681202945,"{'i_w1': -2.5577258328349384, 'i_w2': 0.141436834293064}"
511310763,T830,GY-D,5341,5342,0.05,0.1,34.483311014177936,-84.88412100623117,{'i_k': -5.748895105817875}
160462664,T831,GY-D,1739,1740,0.05,0.1,26.4086567507901,-80.14445205027327,{'i_k': 0.0}
92216603,T832,GY-D,6903,6904,0.05,0.1,41.49541510588144,-88.12568679376247,{'i_k': 0.0}
68073269,T833,GY-D,5997,5998,0.05,0.1,38.89230970475225,-75.8163965640888,{'i_k': -16.029915478696523}
75609902,T834,GY-GY,6216,6215,0.04,0.06,29.72307953103612,-81.76486581427562,"{'i_w1': -19.826297493486244, 'i_w2': 35.607327952204955}"
47475019,T835,GY-D,5177,5178,0.05,0.1,28.547386743310238,-81.71255481657917,{'i_k': 0.484014699135377}
14688674,T836,GY-D,1385,1386,0.05,0.1,35.60811887926039,-77.59452757399139,{'i_k': -55.23830788567981}
230720742,T837,GY-D,4075,4076,0.05,0.1,28.25120557531474,-80.75577660800818,{'i_k': 1.67813739262127}
338640244,T838,GY-D,4493,4494,0.05,0.1,33.94395329916316,-84.37096820569158,{'i_k': -5.977549352969814}
1012805245,T839,GY-D,35,36,0.05,0.1,34.051317819465254,-84.17174173667098,{'i_k': -0.8700804294338252}
185130609,T840,GY-D,3525,3526,0.05,0.1,34.057605942743514,-81.06151875164481,{'i_k': 3.69964834362847}
186081664,T841,GY-D,3617,3618,0.05,0.1,30.525661502889392,-87.38866103000873,{'i_k': -2.159091662635946}
184521750,T842,GY-D,3441,3442,0.05,0.1,34.20012150238998,-77.86043570952127,{'i_k': -4.48351565250873}
54618157,T843,GY-D,5553,5554,0.05,0.1,40.76062342282642,-74.11710925137375,{'i_k': 0.0}
140124149,T844,GY-D,1245,1246,0.05,0.1,25.640138777461505,-80.39658204036635,{'i_k': 0.0}
186966587,T845,GY-D,3783,3784,0.05,0.1,33.34667112490234,-91.29087513208135,{'i_k': -1.8357561570780385}
159784555,T846,GY-D,1665,1666,0.05,0.1,33.91023985011678,-84.16717279883045,{'i_k': -6.246224662407995}
137937087,T847,GY-D,1117,1118,0.05,0.1,44.827727808907966,-95.55327219603257,{'i_k': 5.1466437987069265}
166846847,T848,GY-D,2111,2112,0.05,0.1,30.14515282598431,-81.52811808147513,{'i_k': -1.6707285692063085}
102472899,T849,GY-D,83,84,0.05,0.1,38.79823062403469,-77.29638326143912,{'i_k': -26.44875196070189}
721787307,T850,GY-D,6141,6142,0.05,0.1,37.29584856430716,-76.70558004662016,{'i_k': -3.897635366038129}
78482229,T851,GY-D,6305,6306,0.05,0.1,42.94455361107305,-71.46300996642996,{'i_k': -31.75118580877421}
168928478,T852,GY-D,2233,2234,0.05,0.1,40.23829624040733,-77.09980335638697,{'i_k': -9.652873126861353}
141078310,T853,GY-D,1263,1264,0.05,0.1,42.78012048298543,-72.51592575586339,{'i_k': 149.99174560047038}
41742985,T854,GY-GY,4928,4927,0.04,0.06,40.17154427258957,-75.31001343116411,"{'i_w1': -495.4642956260911, 'i_w2': -79.53647304583329}"
93204543,T855,GY-D,6935,6936,0.05,0.1,41.49250788112872,-88.11486745669137,{'i_k': 17.96042218807805}
487422069,T856,GY-D,5215,5216,0.05,0.1,33.39036272878033,-91.06193717872968,{'i_k': -3.0071802672958317}
377712011,T857,GY-D,4691,4692,0.05,0.1,27.135764942381027,-82.37325789066443,{'i_k': -1.3553320495646664}
183642361,T858,GY-GY,3396,3395,0.04,0.06,40.83609425584742,-76.82786349785286,"{'i_w1': 23.44044427696827, 'i_w2': 1.6541125317054513}"
89400236,T859,GY-D,6759,6760,0.05,0.1,41.01412899365424,-84.97735104402588,{'i_k': 45.318677549672856}
36808033,T860,GY-D,4637,4638,0.05,0.1,39.87126461195152,-82.90011953683907,{'i_k': 84.36281127412308}
87075435,T861,GY-D,6673,6674,0.05,0.1,45.37408934110152,-98.10216694097836,{'i_k': -73.33730908605311}
175163256,T862,GY-D,2903,2904,0.05,0.1,43.17946973416988,-85.82128030470439,{'i_k': -55.517993083758526}
192264529,T863,GY-D,3905,3906,0.05,0.1,27.91356060805762,-82.77280021886773,{'i_k': -0.041171294248798604}
106936410,T864,GY-D,439,440,0.05,0.1,36.392133150217774,-87.65747959049159,{'i_k': -126.59621278209569}
178018846,T865,GY-D,3105,3106,0.05,0.1,33.969826594704685,-84.20573562343885,{'i_k': 1.2358272201526885}
153209353,T866,GY-D,1475,1476,0.05,0.1,40.46908230021192,-87.01458493938935,{'i_k': 39.58155307567622}
145894839,T867,GY-D,1359,1360,0.05,0.1,37.65812020278112,-81.6774108416717,{'i_k': -113.16060564622029}
230281692,T868,GY-D,4053,4054,0.05,0.1,27.151344972480747,-81.81050351607782,{'i_k': 1.416253228630368}
98882946,T869,GY-D,7319,7320,0.05,0.1,27.638474915323307,-80.52499306708503,{'i_k': -1.1043443733068459}
303334468,T870,GY-D,4311,4312,0.05,0.1,26.23198715532458,-81.68659227534063,{'i_k': -1.3522732345370292}
133792426,T871,GY-D,1049,1050,0.05,0.1,30.266332523424392,-81.53740235883306,{'i_k': 0.04446815911927263}
165518846,T872,GY-D,1991,1992,0.05,0.1,43.88992619772766,-86.44142189997837,{'i_k': -34.468994190275446}
984875485,T873,GY-D,7289,7290,0.05,0.1,33.97341610039943,-84.05327545005224,{'i_k': -11.342445777529942}
178915006,T874,GY-D,3155,3156,0.05,0.1,39.855917670855305,-86.228243451652,{'i_k': -40.2997501169348}
368672495,T875,GY-GY,4648,4647,0.04,0.06,41.35276107149743,-88.34715775723993,"{'i_w1': 104.4091611344965, 'i_w2': 0.0}"
